Year,AK Plant ID,Plant Name,Utility Name,Intertie Name,AEA Energy Region,Fuel Type,Prime Mover,Fuel Use,Fuel Unit,"Generation (PCE=gross, EIA=net)  MWh"
2019,281,Alyeska Seafoods,Alyeska Seafoods Inc,NA,NA,DFO,IC,NA,gallons,0
2019,282,American President Lines Ltd,Ounalshka Corp,NA,NA,DFO,IC,NA,gallons,0
2019,283,Bering Star,Icicle Seafoods Inc,NA,NA,DFO,IC,NA,gallons,0
2019,284,Central Production Facility 1,Phillips Alaska Inc,NA,NA,NG,NA,NA,MCF,0
2019,285,Central Production Facility 2,Phillips Alaska Inc,NA,NA,NG,NA,NA,MCF,0
2019,286,Central Production Facility 3,Phillips Alaska Inc,NA,NA,NG,NA,NA,MCF,0
2019,288,Lisburne Production Center,BP Exploration Alaska,NA,NA,NG,NA,NA,MCF,0
2019,289,Offshore Systems,Offshore Systems Inc,NA,NA,DFO,IC,NA,gallons,0
2019,29,Tok,Alaska Power & Telephone Company,Tok_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,640625,gallons,9343
2019,290,Seawater Treatment Plant,Conoco Phillips Alaska Inc,NA,NA,NG,NA,NA,MCF,0
2019,291,Unalaska,"Unalaska, City of",Unalaska_grid,Aleutians,DFO,IC,NA,gallons,0
2019,292,"Cordova, Eyak",Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,WAT,HY,NA,NA,0
2019,292,"Cordova, Eyak",Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,DFO,IC,NA,gallons,0
2019,3,Akiachak,Akiachak Native Community,Akiachak_grid,Lower Yukon-Kuskokwim,DFO,IC,121708,gallons,1734
2019,30,Allakaket,Alaska Power & Telephone Company,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,51235,gallons,611
2019,31,Bettles,Alaska Power & Telephone Company,Bettles_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,37812,gallons,476
2019,32,Chistochina,Alaska Power & Telephone Company,Slana_grid,Copper River/Chugach,DFO,IC,NA,gallons,0
2019,33,Coffman Cove,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,NA,gallons,0
2019,34,Eagle,Alaska Power & Telephone Company,Eagle_grid,Yukon-Koyukuk/Upper Tanana,SUN,PV,0,NA,24
2019,34,Eagle,Alaska Power & Telephone Company,Eagle_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,61918,gallons,807
2019,35,Gustavus,Alaska Power & Telephone Company,Gustavus_grid,Southeast,WAT,HY,0,NA,2152
2019,35,Gustavus,Alaska Power & Telephone Company,Gustavus_grid,Southeast,DFO,IC,17402,gallons,240
2019,36,Healy Lake,Alaska Power & Telephone Company,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,8037,gallons,68
2019,37,Hollis,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,NA,gallons,0
2019,38,Mentasta Lake,Alaska Power & Telephone Company,Slana_grid,Copper River/Chugach,DFO,IC,NA,gallons,0
2019,39,Tetlin,Alaska Power & Telephone Company,Tok_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,NA,gallons,0
2019,4,Akiak,Akiak City Council,Akiak_grid,Lower Yukon-Kuskokwim,DFO,IC,109323,gallons,930
2019,40,Whale Pass,Alaska Power & Telephone Company,Whale_Pass_grid,Southeast,DFO,IC,31942,gallons,431
2019,43,Naukati Bay,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,NA,gallons,0
2019,45,Alakanuk,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2019,45,Alakanuk,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,JF,IC,1638,gallons,14
2019,46,Ambler,Alaska Village Electric Cooperative,Ambler_grid,Northwest Arctic,DFO,IC,96222,gallons,1176
2019,47,Bethel,Alaska Village Electric Cooperative,Bethel_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,1122
2019,47,Bethel,Alaska Village Electric Cooperative,Bethel_grid,Lower Yukon-Kuskokwim,DFO,IC,3000885,gallons,42283
2019,48,Brevig Mission,Alaska Village Electric Cooperative,Brevig Mission_grid,Bering Straits,DFO,IC,89040,gallons,1188
2019,49,Chevak,Alaska Village Electric Cooperative,Chevak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,731
2019,49,Chevak,Alaska Village Electric Cooperative,Chevak_grid,Lower Yukon-Kuskokwim,DFO,IC,127533,gallons,1751
2019,5,Akutan,"Akutan, City of",Akutan_grid,Aleutians,WAT,HY,0,NA,0
2019,5,Akutan,"Akutan, City of",Akutan_grid,Aleutians,DFO,IC,56911,gallons,642
2019,5,Akutan,"Akutan, City of",Akutan_grid,Aleutians,WAT,IC,NA,NA,0
2019,50,Elim,Alaska Village Electric Cooperative,Elim_grid,Bering Straits,DFO,IC,93715,gallons,1294
2019,51,Emmonak,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,501
2019,51,Emmonak,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,DFO,IC,379012,gallons,5464
2019,52,Gambell,Alaska Village Electric Cooperative,Gambell_grid,Bering Straits,WND,WT,0,NA,270
2019,52,Gambell,Alaska Village Electric Cooperative,Gambell_grid,Bering Straits,DFO,IC,126877,gallons,1726
2019,53,Hooper Bay,Alaska Village Electric Cooperative,Hooper Bay_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,289
2019,53,Hooper Bay,Alaska Village Electric Cooperative,Hooper Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,225532,gallons,3137
2019,54,Kasigluk,Alaska Village Electric Cooperative,Kasigluk_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,277
2019,54,Kasigluk,Alaska Village Electric Cooperative,Kasigluk_grid,Lower Yukon-Kuskokwim,DFO,IC,190564,gallons,2698
2019,55,Kiana,Alaska Village Electric Cooperative,Kiana_grid,Northwest Arctic,DFO,IC,113109,gallons,1668
2019,56,Kivalina,Alaska Village Electric Cooperative,Kivalina_grid,Northwest Arctic,DFO,IC,117478,gallons,1679
2019,57,Kotlik,Alaska Village Electric Cooperative,Kotlik_grid,Lower Yukon-Kuskokwim,DFO,IC,159054,gallons,2010
2019,58,Koyuk,Alaska Village Electric Cooperative,Koyuk_grid,Bering Straits,DFO,IC,92890,gallons,1267
2019,59,Marshall,Alaska Village Electric Cooperative,Marshall_grid,Lower Yukon-Kuskokwim,DFO,IC,118020,gallons,1422
2019,6,Annex Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,26761
2019,60,Mountain Village,Alaska Village Electric Cooperative,Mountain Village_grid,Lower Yukon-Kuskokwim,DFO,IC,186379,gallons,2645
2019,61,New Stuyahok,Alaska Village Electric Cooperative,New Stuyahok_grid,Bristol Bay,DFO,IC,129853,gallons,1825
2019,62,Noatak,Alaska Village Electric Cooperative,Noatak_grid,Northwest Arctic,DFO,IC,129144,gallons,1865
2019,63,Noorvik,Alaska Village Electric Cooperative,Noorvik_grid,Northwest Arctic,DFO,IC,144285,gallons,1973
2019,63,Noorvik,Alaska Village Electric Cooperative,Noorvik_grid,Northwest Arctic,SUN,PV,0,NA,9
2019,64,Nunapitchuk,Alaska Village Electric Cooperative,Kasigluk_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2019,65,Pilot Station,Alaska Village Electric Cooperative,Pilot Station_grid,Lower Yukon-Kuskokwim,DFO,IC,130540,gallons,1803
2019,66,Quinhagak,Alaska Village Electric Cooperative,Quinhagak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,628
2019,66,Quinhagak,Alaska Village Electric Cooperative,Quinhagak_grid,Lower Yukon-Kuskokwim,DFO,IC,114195,gallons,1564
2019,67,Saint Mary's,Alaska Village Electric Cooperative,Saint Mary's_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,1112
2019,67,Saint Mary's,Alaska Village Electric Cooperative,Saint Mary's_grid,Lower Yukon-Kuskokwim,DFO,IC,159711,gallons,2121
2019,68,Savoonga,Alaska Village Electric Cooperative,Savoonga_grid,Bering Straits,WND,WT,0,NA,81
2019,68,Savoonga,Alaska Village Electric Cooperative,Savoonga_grid,Bering Straits,DFO,IC,166493,gallons,2228
2019,69,Scammon Bay,Alaska Village Electric Cooperative,Scammon Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,120220,gallons,1643
2019,7,Auke Bay,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,IC,966,gallons,2
2019,7,Auke Bay,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,GT,36624,gallons,130
2019,70,Selawik,Alaska Village Electric Cooperative,Selawik_grid,Northwest Arctic,DFO,IC,182387,gallons,2558
2019,70,Selawik,Alaska Village Electric Cooperative,Selawik_grid,Northwest Arctic,WND,WT,NA,NA,0
2019,71,Shishmaref,Alaska Village Electric Cooperative,Shishmaref_grid,Bering Straits,DFO,IC,121879,gallons,1714
2019,72,Shungnak,Alaska Village Electric Cooperative,Shungnak_grid,Northwest Arctic,DFO,IC,119414,gallons,1639
2019,73,Saint Michael,Alaska Village Electric Cooperative,Stebbins_grid,Bering Straits,DFO,IC,NA,gallons,0
2019,74,Stebbins,Alaska Village Electric Cooperative,Stebbins_grid,Bering Straits,DFO,IC,237572,gallons,3456
2019,75,Togiak,Alaska Village Electric Cooperative,Togiak_grid,Bristol Bay,DFO,IC,207717,gallons,3013
2019,76,Toksook Bay,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,654
2019,76,Toksook Bay,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,218617,gallons,3006
2019,77,Kalskag,Alaska Village Electric Cooperative,Upper Kalskag_grid,Lower Yukon-Kuskokwim,DFO,IC,111746,gallons,1536
2019,78,Yakutat,Alaska Village Electric Cooperative,Yakutat_grid,Southeast,DFO,IC,408112,gallons,5851
2019,79,Anvik,Alaska Village Electric Cooperative,Anvik_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,33169,gallons,414
2019,8,Gold Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,366
2019,8,Gold Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,IC,588,gallons,3
2019,80,Eek,Alaska Village Electric Cooperative,Eek_grid,Lower Yukon-Kuskokwim,DFO,IC,69706,gallons,986
2019,81,Ekwok,Alaska Village Electric Cooperative,Ekwok_grid,Bristol Bay,DFO,IC,NA,gallons,0
2019,82,Goodnews Bay,Alaska Village Electric Cooperative,Goodnews Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,56028,gallons,728
2019,83,Grayling,Alaska Village Electric Cooperative,Grayling_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,49061,gallons,655
2019,84,Holy Cross,Alaska Village Electric Cooperative,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,48483,gallons,575
2019,85,Huslia,Alaska Village Electric Cooperative,Huslia_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,71145,gallons,1028
2019,86,Kaltag,Alaska Village Electric Cooperative,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,SUN,PV,0,NA,0
2019,86,Kaltag,Alaska Village Electric Cooperative,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,44573,gallons,625
2019,87,Mekoryuk,Alaska Village Electric Cooperative,Mekoryuk_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,61
2019,87,Mekoryuk,Alaska Village Electric Cooperative,Mekoryuk_grid,Lower Yukon-Kuskokwim,DFO,IC,64446,gallons,800
2019,88,Minto,Alaska Village Electric Cooperative,Minto_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,40451,gallons,655
2019,89,Nightmute,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2019,9,Industrial Plant,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,GT,54054,gallons,318
2019,90,Nulato,Alaska Village Electric Cooperative,Nulato_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,70199,gallons,1000
2019,91,Old Harbor,Alaska Village Electric Cooperative,Old Harbor_grid,Kodiak,DFO,IC,47360,gallons,760
2019,93,Russian Mission,Alaska Village Electric Cooperative,Russian Mission_grid,Lower Yukon-Kuskokwim,DFO,IC,70181,gallons,970
2019,94,Shageluk,Alaska Village Electric Cooperative,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,35699,gallons,414
2019,95,Shaktoolik,Alaska Village Electric Cooperative,Shaktoolik_grid,Bering Straits,WND,WT,0,NA,393
2019,95,Shaktoolik,Alaska Village Electric Cooperative,Shaktoolik_grid,Bering Straits,DFO,IC,61244,gallons,763
2019,96,Teller,Alaska Village Electric Cooperative,Teller_grid,Bering Straits,DFO,IC,61686,gallons,862
2019,97,Tununak,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2019,98,Wales,Alaska Village Electric Cooperative,Wales_grid,Bering Straits,DFO,IC,44817,gallons,639
2019,98,Wales,Alaska Village Electric Cooperative,Wales_grid,Bering Straits,WND,WT,NA,NA,0
2019,99,Lower Kalskag,Alaska Village Electric Cooperative,Upper Kalskag_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2020,1,Agrium Kenai Nitrogen Operations,Agrium US Inc,Railbelt_grid,Railbelt,NG,IC,NA,NA,NA
2020,1,Agrium Kenai Nitrogen Operations,Agrium US Inc,Railbelt_grid,Railbelt,NG,GT,NA,NA,NA
2020,10,Lake Dorothy Hydroelectric Project,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,635116,NA,72444
2020,100,Karluk,Karluk IRA Tribal Council,Karluk_grid,Kodiak,DFO,IC,2983,gallons,199
2020,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,GT,113093,MCF,7519
2020,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,GT,1845,gallons,123
2020,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,IC,87,gallons,4
2020,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,NA,NA,NA,NA
2020,102,Eklutna Hydro Project,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,WAT,HY,1491977,NA,170181
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,CT,4002705,MCF,356937
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,CA,0,MCF,91076
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,GT,11301,MCF,520
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,IC,NA,NA,NA
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,GT,NA,NA,NA
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,CT,NA,NA,NA
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,CA,NA,NA,NA
2020,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,NA,NA,NA,NA
2020,105,Aniak,Aniak Light & Power,Aniak_grid,Lower Yukon-Kuskokwim,DFO,IC,27969,gallons,2524
2020,106,Arctic Village,Arctic Village Electric Company,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,7386,gallons,635
2020,107,Atka,"Atka, City of",Atka_grid,Aleutians,WAT,HY,0,NA,285
2020,107,Atka,"Atka, City of",Atka_grid,Aleutians,DFO,IC,1117,gallons,68
2020,108,Atmautluak,Atmautluak Tribal Utilities,Atmautluak_grid,Lower Yukon-Kuskokwim,DFO,IC,9965,gallons,945
2020,109,Aurora Energy LLC Chena,Aurora Energy LLC,Railbelt_grid,Railbelt,SUB,ST,2374206,tons,188212
2020,109,Aurora Energy LLC Chena,Aurora Energy LLC,Railbelt_grid,Railbelt,DFO,ST,NA,NA,NA
2020,109,Aurora Energy LLC Chena,Aurora Energy LLC,Railbelt_grid,Railbelt,WDS,ST,NA,NA,NA
2020,11,Lemon Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,GT,2988,gallons,240
2020,11,Lemon Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,IC,2266,gallons,480
2020,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,GT,753496,MCF,51133
2020,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,DFO,GT,78,gallons,5
2020,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,DFO,IC,NA,NA,NA
2020,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,NA,NA,NA,NA
2020,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,IC,NA,NA,NA
2020,111,Beaver,Beaver Joint Utilities,Beaver_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,3792,gallons,253
2020,112,Birch Creek,Birch Creek Electric Company,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,1644,gallons,98
2020,113,Buckland,"Buckland, City of",Buckland_grid,Northwest Arctic,DFO,IC,18602,gallons,1520
2020,113,Buckland,"Buckland, City of",Buckland_grid,Northwest Arctic,WND,WT,0,NA,299
2020,114,Chalkyitsik,Chalkyitsik Village Council,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,3373,gallons,283
2020,115,Chenega Bay,Chenega Ira Council,Chenega_grid,Copper River/Chugach,DFO,IC,1328,gallons,115
2020,116,Chignik Lagoon,Chignik Lagoon Power Utility,Chignik Lagoon_grid,Bristol Bay,DFO,IC,2986,gallons,280
2020,116,Chignik Lagoon,Chignik Lagoon Power Utility,Chignik Lagoon_grid,Bristol Bay,WAT,HY,0,NA,236
2020,116,Chignik Lagoon,Chignik Lagoon Power Utility,Chignik Lagoon_grid,Bristol Bay,WND,WT,NA,NA,NA
2020,117,Chignik Lake,Chignik Lake Electric Utility,Chignik Lake_grid,Bristol Bay,DFO,IC,4534,gallons,316
2020,118,Chignik,"Chignik, City of",Chignik_grid,Bristol Bay,DFO,IC,7564,gallons,1131
2020,118,Chignik,"Chignik, City of",Chignik_grid,Bristol Bay,WAT,HY,NA,NA,NA
2020,119,Chitina,Chitina Electric Inc,Chitina_grid,Copper River/Chugach,DFO,IC,5166,gallons,421
2020,12,Salmon Creek 1,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,241609,NA,27559
2020,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,351043,MCF,16401
2020,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CA,NA,NA,NA
2020,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CT,NA,NA,NA
2020,121,Cooper Lake,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,WAT,HY,533508,NA,60854
2020,122,International,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,14242,MCF,502
2020,122,International,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,NA,NA
2020,122,International,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,NA,NA,NA,NA
2020,123,Southcentral Power Project,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CT,6506184,MCF,631064
2020,123,Southcentral Power Project,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CA,0,MCF,191609
2020,124,Circle,Circle Electric Utility,Circle_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,5056,gallons,410
2020,125,Clark's Point,"Clark's Point, City of",Clark's Point_grid,Bristol Bay,DFO,IC,4167,gallons,336
2020,126,Allison Creek Hydro,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,WAT,HY,182422,NA,20808
2020,127,Glennallen,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,DFO,IC,58697,gallons,5665
2020,128,Solomon Gulch,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,WAT,HY,293774,NA,33509
2020,129,Valdez,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,DFO,IC,54045,gallons,4821
2020,129,Valdez,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,DFO,GT,NA,NA,NA
2020,13,Snettisham,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,2482788,NA,283197
2020,130,Valdez Cogen,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,WO,GT,224925,gallons,23442
2020,130,Valdez Cogen,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,JF,IC,NA,NA,NA
2020,130,Valdez Cogen,"Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,JF,GT,NA,NA,NA
2020,132,Humpback Creek,Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,WAT,HY,25224,NA,2877
2020,133,Orca,Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,DFO,IC,80184,gallons,7925
2020,134,Power Creek,Cordova Electric Cooperative,Cordova_grid,Copper River/Chugach,WAT,HY,122018,NA,13918
2020,135,Diomede,Diomede Joint Utilities,Diomede_grid,Bering Straits,DFO,IC,4076,gallons,306
2020,136,Fort Greely Power Plant,Doyon Utilities - Fort Greely,Railbelt_grid,Railbelt,DFO,IC,938,gallons,99
2020,137,Utility Plants Section,Doyon Utilities - Ft. Wainwright,Railbelt_grid,Railbelt,SUB,ST,620324,tons,68739
2020,137,Utility Plants Section,Doyon Utilities - Ft. Wainwright,Railbelt_grid,Railbelt,BIT,ST,NA,NA,NA
2020,138,JBER Landfill Gas Power Plant,"Doyon Utilities, LLC",Railbelt_grid,Railbelt,LFG,IC,404717,MCF,38945
2020,138,JBER Landfill Gas Power Plant,"Doyon Utilities, LLC",Railbelt_grid,Railbelt,NG,IC,215,MCF,21
2020,139,Egegik,Egegik Light & Power Co,Egegik_grid,Bristol Bay,DFO,IC,7884,gallons,678
2020,14,Delta Wind Farm,Alaska Environmental Power,Railbelt_grid,Railbelt,WND,WT,33744,NA,3849
2020,140,Elfin Cove,Elfin Cove Utility Commission,Elfin Cove_grid,Southeast,DFO,IC,3559,gallons,303
2020,141,False Pass,"False Pass, City of",False Pass_grid,Aleutians,DFO,IC,8934,gallons,759
2020,142,Fire Island Wind,Fire Island Wind LLC,Railbelt_grid,Railbelt,WND,WT,413811,NA,47201
2020,143,Cold Bay,G & K Inc,Cold Bay_grid,Aleutians,DFO,IC,25354,gallons,2359
2020,144,Galena Electric Utility,"Galena, City of",Galena_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,52920,gallons,5311
2020,145,Central,Gold Country Energy,Central_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,5998,gallons,450
2020,147,Delta Power,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,1899,gallons,78
2020,148,Eva Creek Wind,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WND,WT,404052,NA,46088
2020,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,272788,gallons,14643
2020,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,155,gallons,125
2020,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,NA,NA,NA,NA
2020,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,IC,NA,NA,NA
2020,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,GT,NA,NA,NA
2020,15,Black Bear Lake,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,WAT,HY,185920,NA,21207
2020,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,LIG,ST,3254098,tons,229178
2020,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WC,ST,1698557,tons,119240
2020,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,ST,141489,gallons,9715
2020,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,NA,NA
2020,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,SUB,ST,NA,NA,NA
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WO,CT,3027991,gallons,317700
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,1962475,gallons,159359
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WO,CA,0,gallons,66943
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,CT,17487,gallons,1689
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,CA,0,gallons,377
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,NA,NA
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,NA,NA,NA,NA
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,GT,NA,NA,NA
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,GT,NA,NA,NA
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,CT,NA,NA,NA
2020,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,CA,NA,NA,NA
2020,152,GVEA Solar Farm,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,SUN,PV,NA,NA,412
2020,153,Golovin,Golovin Power Utilities,Golovin_grid,Bering Straits,DFO,IC,11344,gallons,916
2020,154,Gwitchyaa Zhee,Gwitchyaa Zhee Utilities Company,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,DFO,IC,28822,gallons,2954
2020,155,Bernice Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,95381,MCF,3468
2020,155,Bernice Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,NA,NA
2020,155,Bernice Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,IC,NA,NA,NA
2020,156,Bradley Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,WAT,HY,4090989,NA,466635
2020,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,CT,3345537,MCF,257622
2020,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,CA,248285,MCF,147217
2020,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,NA,NA
2020,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,NA,NA,NA,NA
2020,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,NA,NA,NA
