Year,AEA Sales Reporting ID,PCE ID,RCA CPCN,Utility Name,Reporting Name,Intertie Name,AEA Energy Region,Residential $/kWh,Commercial $/kWh,Other $/kWh
2020,SR-133,331530,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,0.5456916666666666,0.5456916666666666,0.5456916666666666
2020,SR-134,331540,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,0.5480083333333333,NA,0.5480083333333333
2020,SR-135,332440,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,0.40218333333333334,0.40218333333333334,0.40218333333333334
2020,SR-136,332450,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,0.8158333333333334,0.8158333333333334,0.8158333333333334
2020,SR-137,332460,24,Pelican Utility,Pelican,Pelican_grid,Southeast,NA,NA,NA
2020,SR-138,332470,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,0.95,0.95,0.95
2020,SR-139,332480,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,0.5999999999999999,0.5999999999999999,0.5999999999999999
2020,SR-14,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,0.5300000000000001,0.5300000000000001,0.5300000000000001
2020,SR-140,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,0.5467166666666667,0.5467166666666666,0.5467166666666667
2020,SR-141,331560,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0.3824916666666666,NA,0.3824916666666666
2020,SR-143,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,0.21039166666666667,0.21039166666666667,0.21039166666666667
2020,SR-144,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,0.20595,0.20594999999999997,0.20594999999999997
2020,SR-145,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,0.6247083333333334,0.6247083333333334,0.6247083333333334
2020,SR-146,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,0.6500000000000001,0.6500000000000001,0.6500000000000001
2020,SR-147,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,0.5150083333333334,0.5150083333333334,0.5150083333333334
2020,SR-148,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,0.8171499999999998,0.8171499999999997,0.8171499999999998
2020,SR-149,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,1.3095416666666668,1.3095416666666668,1.3095416666666668
2020,SR-15,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,0.9499999999999998,0.9499999999999998,0.9499999999999998
2020,SR-150,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,0.75,0.7499999999999999,0.75
2020,SR-151,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,0.5474666666666668,0.5474666666666668,0.5474666666666668
2020,SR-152,332550,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,1,1,1
2020,SR-153,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,0.3824916666666666,0.3824916666666666,0.3824916666666666
2020,SR-154,331670,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,0.5431916666666666,0.5431916666666666,0.5431916666666666
2020,SR-155,332560,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,0.41000000000000014,0.4100000000000001,0.4100000000000001
2020,SR-156,332540,749,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,0.5136166666666667,0.5136166666666667,0.5136166666666667
2020,SR-157,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,0.5421416666666665,0.5421416666666665,0.5421416666666665
2020,SR-158,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,0.559,0.559,0.559
2020,SR-159,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,0.5694083333333334,0.5694083333333334,0.5694083333333334
2020,SR-16,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,0.531225,0.531225,0.531225
2020,SR-160,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,0.5591666666666666,0.5591666666666666,0.5591666666666666
2020,SR-161,331630,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,0.55335,0.55335,0.55335
2020,SR-162,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,0.5633333333333334,0.5633333333333334,0.5633333333333334
2020,SR-163,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,0.7133916666666668,0.7133916666666669,0.7133916666666668
2020,SR-164,331190,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,0.270325,0.270325,0.270325
2020,SR-165,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,0.5624583333333333,0.5624583333333333,0.5624583333333333
2020,SR-166,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,1.3095416666666668,1.3095416666666668,1.3095416666666668
2020,SR-167,331680,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,0.5431916666666666,0.5431916666666666,0.5431916666666666
2020,SR-168,332570,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA
2020,SR-169,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,1.3095416666666668,1.3095416666666668,1.3095416666666668
2020,SR-17,331050,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,0.8084583333333333,0.8084583333333334,0.8084583333333333
2020,SR-170,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,1.022,1.022,1.022
2020,SR-171,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,0.6527833333333334,0.6527833333333334,0.6527833333333334
2020,SR-172,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,0.9200000000000002,0.92,0.92
2020,SR-173,331685,61,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,0.5634,0.5634,0.5634
2020,SR-174,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,0.5599999999999999,0.5599999999999999,0.5599999999999999
2020,SR-175,331200,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0.36915,0.36915,0.36915
2020,SR-176,331210,2,Alaska Power & Telephone Company,"Thorne Bay, Kasaan",Prince of Wales Is._grid,Southeast,0.2644,0.2644,0.2644
2020,SR-177,331690,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,0.5324749999999999,0.5324749999999999,0.5324749999999999
2020,SR-178,331220,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,0.36915833333333326,0.36915833333333326,0.36915833333333326
2020,SR-179,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,0.5628916666666668,0.5628916666666668,0.5628916666666668
2020,SR-18,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,0.6589166666666667,0.6589166666666667,0.6589166666666667
2020,SR-180,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,NA,NA,NA
2020,SR-181,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,0.6500000000000001,0.6500000000000001,0.6500000000000001
2020,SR-182,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0.5628916666666668,NA,0.5628916666666668
2020,SR-183,332730,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,0.504575,0.504575,0.504575
2020,SR-184,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,0.4592333333333334,0.4592333333333334,0.4592333333333334
2020,SR-185,332860,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,0.3580583333333333,0.3580583333333333,0.3580583333333333
2020,SR-186,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,0.9000000000000001,0.9000000000000001,0.9000000000000001
2020,SR-187,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,0.19377499999999992,0.19377499999999995,0.19377499999999995
2020,SR-188,331730,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,0.6044,0.6043999999999999,0.6043999999999999
2020,SR-189,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,0.2644,0.2644,0.2644
2020,SR-19,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,0.18150833333333333,0.1815083333333333,0.1815083333333333
2020,SR-190,332890,409,"White Mountain, City of",White Mountain,WhiteMountain_grid,Bering Straits,0.5499999999999999,0.5499999999999999,0.5499999999999999
2020,SR-191,332900,53,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,0.4052166666666666,0.4052166666666666,0.4052166666666666
2020,SR-192,0,10,"Copper Valley Elec Assn, Inc","Copper Valley Elec Assn, Inc",CopperValley_grid,Copper River/Chugach,0.25211718889909407,0.2118009396176999,NA
2020,SR-193,0,100,City & Borough of Sitka - (AK),"Sitka, City & Borough of",Sitka_grid,Southeast,NA,NA,NA
2020,SR-194,0,214,"Barrow Utils & Elec Coop, Inc",Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NA,NA,NA
2020,SR-198,0,212,Petersburg Borough - (AK),"Petersburg, City of",SEAPA_grid,Southeast,NA,NA,NA
2020,SR-2,0,121,Anchorage Municipal Light and Power,Anchorage Mun Light and Power,Railbelt_grid,Railbelt,0.21323274864627204,0.15757138764358755,NA
2020,SR-20,332650,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,0.5702999999999999,0.5702999999999999,0.5702999999999999
2020,SR-200,0,111,City of Wrangell - (AK),"Wrangell, City of",SEAPA_grid,Southeast,NA,NA,NA
2020,SR-21,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,0.5759833333333333,0.5759833333333333,0.5759833333333333
2020,SR-22,331260,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,0.5868166666666668,NA,0.5868166666666668
2020,SR-23,331770,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,1,1,1
2020,SR-24,331750,291,"Atka, City of",Atka,Atka_grid,Aleutians,0.625,0.625,0.625
2020,SR-25,331780,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,0.66,0.66,0.66
2020,SR-26,332360,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,0.23203333333333337,0.23203333333333337,0.23203333333333337
2020,SR-27,331790,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,0.9000000000000004,0.9000000000000004,0.9000000000000004
2020,SR-28,331800,43,Alaska Village Electric Cooperative,"Bethel, Oscarville",Bethel_grid,Lower Yukon-Kuskokwim,0.35575,0.35575,0.35575
2020,SR-29,331060,2,Alaska Power & Telephone Company,"Bettles, Evansville",Bettles_grid,Yukon-Koyukuk/Upper Tanana,0.7160833333333336,0.7160833333333335,0.7160833333333335
2020,SR-3,0,8,Chugach Electric Assn Inc,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,0.21200614653694885,0.16930238250782434,0.14865253993258465
2020,SR-30,331810,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,1.15,1.1500000000000004,1.15
2020,SR-31,331270,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,0.5508916666666666,0.5508916666666666,0.5508916666666666
2020,SR-32,331820,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,0.4741,0.4741,0.4741
2020,SR-33,331830,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,0.66955,0.66955,0.66955
2020,SR-34,331840,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,0.9499999999999997,0.9499999999999998,0.9499999999999998
2020,SR-35,332310,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,0.5499999999999999,0.5499999999999999,0.5499999999999999
2020,SR-36,331850,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,0.70375,0.70375,0.70375
2020,SR-37,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,0.52835,0.52835,0.52835
2020,SR-38,331860,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,0.4160000000000001,0.4160000000000001,0.4160000000000001
2020,SR-39,331870,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,0.5750000000000001,0.5750000000000001,0.5750000000000001
2020,SR-4,0,13,Golden Valley Elec Assn Inc,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,0.25131464786823016,0.23978422904403796,0.16570948018676043
2020,SR-40,331880,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,0.7666666666666667,0.7666666666666667,0.7666666666666667
2020,SR-41,332660,240,Inside Passage Electric,Chilkat Valley,UpperLynnCanal_grid,Southeast,0.5702999999999999,0.5702999999999999,0.5702999999999999
2020,SR-42,331070,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,0.5624499999999998,0.5624499999999998,0.5624499999999998
2020,SR-43,331890,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,0.7000000000000001,0.7000000000000001,0.7000000000000001
2020,SR-44,332230,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,1.3095416666666668,1.3095416666666668,1.3095416666666668
2020,SR-45,331900,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,0.7631833333333334,0.7631833333333334,0.7631833333333334
2020,SR-46,331910,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,1.0749999999999995,1.0749999999999995,1.0749999999999995
2020,SR-47,331080,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,0.26439166666666664,0.26439166666666664,0.26439166666666664
2020,SR-48,331980,88,G & K Inc,Cold Bay,Cold Bay_grid,Aleutians,0.7233083333333333,0.7233083333333333,0.7233083333333333
2020,SR-49,331920,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,0.37005,0.37005,0.3700500000000001
2020,SR-5,0,32,Homer Electric Assn Inc,Homer Electric Assn Inc,Railbelt_grid,Railbelt,0.28733666443448547,0.2550159250914336,0.12287995308228572
2020,SR-50,331090,2,Alaska Power & Telephone Company,Craig,Prince of Wales Is._grid,Southeast,0.2644,0.2644,0.2644
2020,SR-51,332240,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,1.309525,1.309525,1.309525
2020,SR-52,332060,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,0.6746999999999997,0.6746999999999997,0.6746999999999997
2020,SR-53,332430,45,Nushagak Electric Cooperative,"Dillingham, Aleknagik",Dillingham_grid,Bristol Bay,0.4421416666666667,0.4421416666666667,0.44214166666666666
2020,SR-54,331930,383,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,0.6500000000000001,0.65,0.6500000000000001
2020,SR-55,331100,2,Alaska Power & Telephone Company,"Dot Lake, Dot Lake Village",Tok_grid,Yukon-Koyukuk/Upper Tanana,0.3691416666666667,0.3691416666666667,0.3691416666666667
2020,SR-56,331110,2,Alaska Power & Telephone Company,"Eagle, Eagle Village",Eagle_grid,Yukon-Koyukuk/Upper Tanana,0.6185499999999999,0.6185499999999999,0.6185499999999999
2020,SR-57,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,0.5517833333333333,0.5517833333333333,0.5517833333333333
2020,SR-58,331940,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,0.6500000000000001,0.6500000000000001,0.6500000000000001
2020,SR-59,331950,688,Alaska Village Electric Cooperative,Ekwok,New_Stuyahok_grid,Bristol Bay,0.6158916666666668,NA,0.6158916666666668
2020,SR-6,0,103,Ketchikan Public Utilities,Ketchikan Public Utilities,SEAPA_grid,Southeast,0.11568765103751806,0.11043605665248028,0.09505119453924915
2020,SR-60,331960,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,0.6556666666666667,0.6556666666666667,0.6556666666666667
2020,SR-61,331300,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,0.5516749999999999,0.5516749999999999,0.5516749999999999
2020,SR-62,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,0.531225,0.531225,0.531225
2020,SR-63,331970,442,"False Pass, City of",False Pass,False Pass_grid,Aleutians,0.62,0.62,0.62
2020,SR-64,332020,63,Gwitchyaa Zhee Utilities Company,Fort Yukon,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,0.6560583333333333,0.6560583333333333,0.6560583333333333
2020,SR-65,331990,274,"Galena, City of",Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,0.596,0.596,0.596
2020,SR-66,331320,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,0.5754666666666667,0.5754666666666667,0.5754666666666667
2020,SR-67,332000,373,Golovin Power Utilities,Golovin,Golovin_grid,Bering Straits,0.38500000000000006,0.38500000000000006,0.3850000000000002
2020,SR-68,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,0.5468083333333332,0.5468083333333332,0.5468083333333332
2020,SR-69,331340,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,0.5394416666666667,0.5394416666666667,0.5394416666666667
2020,SR-7,0,16,Kodiak Electric Assn Inc,Kodiak Electric Assn Inc,Kodiak_grid,Kodiak,0.17548547542198,0.17227290003800835,0.15814040096828255
2020,SR-70,332010,417,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,0.4249666666666668,0.42496666666666666,0.4249666666666668
2020,SR-71,331120,2,Alaska Power & Telephone Company,"Haines, Covenant Life",UpperLynnCanal_grid,Southeast,0.2703166666666667,0.2703166666666667,0.2703166666666667
2020,SR-72,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,0.7967249999999997,0.7967249999999998,0.7967249999999998
2020,SR-73,331140,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,0.26438333333333336,0.26438333333333336,0.26438333333333336
2020,SR-74,331350,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,0.5557583333333334,NA,0.5557583333333334
2020,SR-75,332670,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,0.5702999999999999,0.5702999999999999,0.5702999999999999
2020,SR-76,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,0.5563583333333333,0.5563583333333333,0.5563583333333333
2020,SR-77,332030,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,0.71,0.71,0.71
2020,SR-78,331370,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,0.5363833333333335,NA,0.5363833333333335
2020,SR-79,331150,2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,0.26439166666666664,0.26439166666666664,0.26439166666666664
2020,SR-8,0,18,Matanuska Electric Assn Inc,Matanuska Electric Assn Inc,Railbelt_grid,Railbelt,0.2155877994293424,0.18694774957744031,NA
2020,SR-80,332040,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,0.9165250000000001,0.9165250000000001,0.9165250000000001
2020,SR-81,332050,280,"I-N-N Electric Coop, Inc","Iliamna, Newhalen, Nondalton",Newhalen_grid,Bristol Bay,0.6350000000000001,0.6350000000000001,0.6350000000000001
2020,SR-82,332680,240,Inside Passage Electric,Kake,Kake_grid,Southeast,0.5702999999999999,0.5702999999999999,0.5702999999999999
2020,SR-83,332370,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,0.5060416666666668,0.5060416666666668,0.5060416666666668
2020,SR-84,331720,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0.5443333333333333,0.5443333333333333,0.5443333333333333
2020,SR-85,331380,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,0.5794166666666668,NA,0.5794166666666668
2020,SR-86,331740,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,0.7000000000000001,0.7000000000000001,0.7000000000000001
2020,SR-87,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,0.5456916666666666,0.5456916666666666,0.5456916666666666
2020,SR-88,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,0.5641166666666666,0.5641166666666666,0.5641166666666666
2020,SR-89,332070,289,"King Cove, City of",King Cove,King Cove_grid,Aleutians,NA,NA,NA
2020,SR-90,332080,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,0.6902,0.6902,0.6902
2020,SR-91,331410,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,0.539975,0.539975,0.539975
2020,SR-92,331155,2,Alaska Power & Telephone Company,Klawock,Prince of Wales Is._grid,Southeast,0.26814166666666667,0.26814166666666667,0.26814166666666667
2020,SR-93,332700,240,Inside Passage Electric,Klukwan,UpperLynnCanal_grid,Southeast,0.5707999999999999,0.5707999999999999,0.5707999999999999
2020,SR-94,332090,407,Alaska Village Electric Cooperative,Kobuk,Shungnak_grid,Northwest Arctic,0.7133916666666668,0.7133916666666668,0.7133916666666668
2020,SR-95,332100,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,0.9000000000000001,0.9000000000000004,0.9000000000000004
2020,SR-96,332110,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,0.5,0.5,0.5
2020,SR-97,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,0.6500000000000001,0.6500000000000001,0.6500000000000001
2020,SR-98,332120,285,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,0.5607083333333334,0.5607083333333334,0.5607083333333334
2020,SR-99,332130,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,0.4058916666666667,0.4058916666666667,0.4058916666666667
2021,SR-1,0,1,Alaska Electric Light&Power Co,Alaska Electric Light&Power Co,Juneau_grid,Southeast,0.1190555343785736,0.09941856505601525,0.1146997374624524
2021,SR-10,0,227,TDX North Slope Generating Co,TDX North Slope Generating Co,Deadhorse_grid,North Slope,NA,0.21546984871084593,NA
2021,SR-100,331420,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,0.5061749999999999,0.5061749999999999,0.5061749999999999
2021,SR-101,332140,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,0.95,0.95,0.95
2021,SR-102,332150,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,0.5199999999999999,0.5199999999999999,0.5199999999999999
2021,SR-103,332160,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,0.67,0.67,0.67
2021,SR-104,332170,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,NA,NA,NA
2021,SR-105,332180,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,0.8499999999999996,0.8499999999999996,0.8499999999999996
2021,SR-106,332190,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,1.7700000000000002,1.77,1.77
2021,SR-107,331430,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0.5134583333333332,0.5134583333333332,0.5134583333333332
2021,SR-108,332200,264,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,1.0214166666666669,1.0214166666666669,1.0214166666666669
2021,SR-109,332210,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,0.6,0.6,0.6
2021,SR-11,331005,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,1.268927272727273,1.268927272727273,1.268927272727273
2021,SR-110,331440,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,0.48485833333333334,0.48485833333333334,0.48485833333333334
2021,SR-111,332220,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,0.7798416666666668,0.7798416666666668,0.7798416666666668
2021,SR-112,331450,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,0.5218083333333333,0.5218083333333333,0.5218083333333333
2021,SR-113,331160,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0.6382166666666667,0.6382166666666668,0.6382166666666667
2021,SR-114,331460,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,0.47932499999999995,NA,0.47932499999999995
2021,SR-115,331470,169,Alaska Village Electric Cooperative,Mountain Village,Saint Mary's_grid,Lower Yukon-Kuskokwim,0.49184166666666673,0.49184166666666673,0.49184166666666673
2021,SR-116,332280,22,Naknek Electric Association,"Naknek, South Naknek, King Salmon",Naknek_grid,Bristol Bay,0.4759416666666667,0.4759416666666667,0.4759416666666667
2021,SR-117,332290,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,0.7723833333333333,0.7723833333333333,0.7723833333333333
2021,SR-118,332300,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,0.7000000000000001,0.7000000000000001,0.7000000000000001
2021,SR-119,331170,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,0.2938083333333333,0.2938083333333333,0.2938083333333333
2021,SR-12,331010,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,0.8,0.8,0.8
