Year,AEA Sales Reporting ID,Residential Price kWh (2021 dollars),Commercial Price kWh (2021 dollars),Industrial Price kWh (2021 dollars),AK CPI,PCE ID,RCA CPCN,Utility Name,Reporting Name,Intertie Name,AEA Energy Region,ACEP Energy Region
2019,SR-53,22.01171992186367,39.32190743323221,NA,379.337,332430,45,Nushagak Electric Cooperative,"Dillingham, Aleknagik",Dillingham_grid,Bristol Bay,Rural Remote
2019,SR-54,NA,NA,NA,NA,331930,383,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,Rural Remote
2019,SR-55,16.85256186451625,36.64984528269058,NA,379.337,331100,2,Alaska Power & Telephone Company,"Dot Lake, Dot Lake Village",Tok_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-56,27.88347701384258,60.37268718843665,NA,379.337,331110,2,Alaska Power & Telephone Company,"Eagle, Eagle Village",Eagle_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-57,21.355126602466925,50.63506191064936,NA,379.337,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-58,16.86066795487917,57.479549846179,NA,379.337,331940,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,Rural Remote
2019,SR-59,21.44724126568196,NA,NA,379.337,331950,688,Alaska Village Electric Cooperative,Ekwok,New_Stuyahok_grid,Bristol Bay,Rural Remote
2019,SR-60,18.47377993710078,58.81631783875551,NA,379.337,331960,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,Coastal
2019,SR-61,21.408184648478787,51.73159486156109,NA,379.337,331300,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,Rural Remote
2019,SR-62,21.903393077922793,46.67339447509734,NA,379.337,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-63,22.918128207899578,48.66086044862484,NA,379.337,331970,442,"False Pass, City of",False Pass,False Pass_grid,Aleutians,Rural Remote
2019,SR-64,29.069913876052166,58.030027073552006,NA,379.337,332020,63,Gwitchyaa Zhee Utilities Company,Fort Yukon,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-65,32.74860506620762,52.7043257051118,NA,379.337,331990,274,"Galena, City of",Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-66,24.192995146795592,48.34914442830517,NA,379.337,331320,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,Rural Remote
2019,SR-67,23.795059801706664,37.43539913058837,NA,379.337,332000,373,Golovin Power Utilities,Golovin,Golovin_grid,Bering Straits,Rural Remote
2019,SR-68,21.231324495105934,48.15017675576072,NA,379.337,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-69,21.293225548786438,49.388197829370725,NA,379.337,331340,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-70,29.60417892269934,38.99324231488096,NA,379.337,332010,417,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,Coastal
2019,SR-71,22.50471759939052,23.82232574201831,NA,379.337,331120,2,Alaska Power & Telephone Company,"Haines, Covenant Life",UpperLynnCanal_grid,Southeast,Coastal
2019,SR-72,28.219511305251,73.26137086548373,NA,379.337,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-73,22.99403069038876,25.014657942673665,NA,379.337,331140,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,Coastal
2019,SR-74,21.24901051044321,NA,NA,379.337,331350,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-75,23.57398460999059,54.495034758012004,NA,379.337,332670,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,Coastal
2019,SR-76,22.64546880478308,47.14649538536975,NA,379.337,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-77,16.860667954879162,62.78535444736474,NA,379.337,332030,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-78,21.349968181326894,NA,NA,379.337,331370,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-79,22.99403069038876,25.014657942673665,NA,379.337,331150,2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,Coastal
2019,SR-80,26.3735334544218,81.297454084363,NA,379.337,332040,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,Rural Remote
2019,SR-81,23.600513632996513,57.11109119331888,NA,379.337,332050,280,"I-N-N Electric Coop, Inc","Iliamna, Newhalen, Nondalton",Newhalen_grid,Bristol Bay,Rural Remote
2019,SR-82,23.57398460999059,54.495034758012004,NA,379.337,332680,240,Inside Passage Electric,Kake,Kake_grid,Southeast,Coastal
2019,SR-83,18.051526320923077,18.051526320923077,NA,379.337,332370,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,Rural Remote
2019,SR-84,21.195952464431357,47.46042215760655,NA,379.337,331720,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-85,21.266696525780503,NA,NA,379.337,331380,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2019,SR-86,25.752312165699628,61.901053680500446,NA,379.337,331740,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,Coastal
2019,SR-87,22.40744451503544,46.34620319135754,NA,379.337,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-88,21.597572396048893,55.53408815907754,NA,379.337,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,Rural Remote
2019,SR-89,NA,NA,NA,NA,332070,289,"King Cove, City of",King Cove,King Cove_grid,Aleutians,Rural Remote
2019,SR-90,20.169426657563065,59.84800206676386,NA,379.337,332080,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-91,21.470085702159288,52.987301950508375,NA,379.337,331410,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,Rural Remote
2019,SR-92,22.99403069038876,25.014657942673665,NA,379.337,331155,2,Alaska Power & Telephone Company,Klawock,Prince of Wales Is._grid,Southeast,Coastal
2019,SR-93,23.57398460999059,54.495034758012004,NA,379.337,332700,240,Inside Passage Electric,Klukwan,UpperLynnCanal_grid,Southeast,Coastal
2019,SR-94,21.553357357705682,54.632101376875966,NA,379.337,332090,407,Alaska Village Electric Cooperative,Kobuk,Shungnak_grid,Northwest Arctic,Rural Remote
2019,SR-95,20.3492344801588,79.58706901778632,NA,379.337,332100,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,Rural Remote
2019,SR-96,19.198169648623786,44.2150383432146,NA,379.337,332110,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,Rural Remote
2019,SR-97,29.18929447957884,57.479549846179,NA,379.337,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-98,21.34112517365825,50.38745769592736,NA,379.337,332120,285,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,Rural Remote
2019,SR-99,19.355869952047914,34.923984952693786,NA,379.337,332130,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,Rural Remote
2020,SR-100,24.385564521847652,54.45779035895107,NA,352.555,331420,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,Rural Remote
2020,SR-101,57.255132957978184,90.39032207740634,NA,352.555,332140,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-102,20.345751443037255,49.47680787394873,NA,352.555,332150,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-103,29.6289960998993,63.74896399143396,NA,352.555,332160,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-104,39.001045283714596,39.01056005445958,NA,352.555,332170,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,Coastal
2020,SR-105,35.505159932492795,80.87555133241618,NA,352.555,332180,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,Rural Remote
2020,SR-106,95.28091424033128,168.41144218632553,NA,352.555,332190,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-107,24.253150628979867,51.792068755229685,NA,352.555,331430,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-108,26.543831685836256,94.71954276637689,NA,352.555,332200,264,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-109,36.36941827516274,57.08862446994084,NA,352.555,332210,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,Rural Remote
2020,SR-11,62.470813121356954,134.9067628029669,NA,352.555,331005,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,Rural Remote
2020,SR-110,24.207955467941172,50.908780871069744,NA,352.555,331440,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-111,38.675164385698686,74.83446480690955,NA,352.555,332220,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-112,25.80247246528911,53.14237330345619,NA,352.555,331450,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-113,29.792332997688302,53.515035157634955,NA,352.555,331160,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,Coastal
2020,SR-114,24.103292989746276,NA,NA,352.555,331460,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-115,24.30389607295315,52.82759297130943,NA,352.555,331470,169,Alaska Village Electric Cooperative,Mountain Village,Saint Mary's_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-116,20.15228443788913,45.888153507963295,NA,352.555,332280,22,Naknek Electric Association,"Naknek, South Naknek, King Salmon",Naknek_grid,Bristol Bay,Rural Remote
2020,SR-117,38.94950694217923,75.67810781296532,NA,352.555,332290,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-118,47.880705081476634,66.603395214931,NA,352.555,332300,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-119,24.322132716881047,25.157053849753936,NA,352.555,331170,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,Coastal
2020,SR-12,42.8592848208081,76.11816595992113,NA,352.555,331010,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,Coastal
2020,SR-120,39.889090553247016,79.9240742579172,NA,352.555,332320,340,Nelson Lagoon Electrical Coop,Nelson Lagoon,Nelson Lagoon_grid,Aleutians,Rural Remote
2020,SR-121,24.59409658067535,58.60068012083222,NA,352.555,331480,169,Alaska Village Electric Cooperative,New Stuyahok,New_Stuyahok_grid,Bristol Bay,Rural Remote
2020,SR-122,31.916346986994938,76.11816595992113,NA,352.555,332870,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-123,26.472470905248823,53.557851625987446,NA,352.555,331490,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-124,37.65167779624326,85.6329367049113,NA,352.555,332330,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-125,18.901092084922915,71.36078058742606,NA,352.555,332740,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,Rural Remote
2020,SR-126,26.094258768135465,88.63722556764192,NA,352.555,331500,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,Rural Remote
2020,SR-127,24.966758434854132,34.768558097318156,NA,352.555,332340,150,Nome Joint Utility Systems,Nome,Nome_grid,Bering Straits,Rural Remote
2020,SR-128,24.412523038958458,55.01361154997093,NA,352.555,331510,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,Rural Remote
2020,SR-129,29.82722049041993,54.123187587752284,NA,352.555,331180,2,Alaska Power & Telephone Company,"Northway, Northway Village, Northway Junction",Northway_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-13,34.10569573541718,58.753709350314125,NA,352.555,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-130,9.27690147636539,9.276901476365387,NA,352.555,332380,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,Rural Remote
2020,SR-131,24.23570688261406,NA,NA,352.555,331520,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-132,23.798820325906593,42.67057520103246,NA,352.555,332420,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-133,25.470248386776532,51.92131105784912,NA,352.555,331530,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-134,24.26980147778361,NA,NA,352.555,331540,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,Coastal
2020,SR-135,29.41015637276453,38.266822141226186,NA,352.555,332440,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,Coastal
2020,SR-136,47.596847754251115,77.62467132787793,NA,352.555,332450,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,Rural Remote
2020,SR-137,NA,NA,NA,352.555,332460,24,Pelican Utility,Pelican,Pelican_grid,Southeast,Coastal
2020,SR-138,69.3912230432131,90.39032207740635,NA,352.555,332470,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,Rural Remote
2020,SR-139,18.901092084922915,57.08862446994084,NA,352.555,332480,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,Rural Remote
2020,SR-14,27.90682259505609,50.42828494844777,NA,352.555,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-140,24.26187250216278,52.01883745798527,NA,352.555,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-141,23.48403999375983,NA,NA,352.555,331560,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-143,20.018284749897177,20.018284749897177,NA,352.555,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,Rural Remote
2020,SR-144,19.59329165662094,19.595670349307195,NA,352.555,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,Rural Remote
2020,SR-145,23.28105821786672,59.43956574151551,NA,352.555,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,Rural Remote
2020,SR-146,28.046372565982598,61.84600984243594,NA,352.555,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,Rural Remote
2020,SR-147,26.444719490575938,49.00186223426132,NA,352.555,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-148,33.571282778573554,77.74994914268693,NA,352.555,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-149,52.16393771184637,124.59988739345634,NA,352.555,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-15,18.901092084922915,90.39032207740634,NA,352.555,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,Rural Remote
2020,SR-150,31.032424784785352,71.36078058742606,NA,352.555,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-151,24.2658369899732,52.09019823857272,NA,352.555,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-152,24.24363585823488,95.14770744990142,NA,352.555,332550,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,Rural Remote
2020,SR-153,23.48403999375983,36.39320520202521,NA,352.555,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-154,24.248393243607374,51.68344178922437,NA,352.555,331670,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,Rural Remote
2020,SR-155,18.901092084922915,39.010560054459596,NA,352.555,332560,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,Rural Remote
2020,SR-156,22.64911886088695,48.86944834139354,NA,352.555,332540,749,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,Rural Remote
2020,SR-157,24.74554001503311,51.583536696401964,NA,352.555,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,Rural Remote
2020,SR-158,24.322132716881047,53.1875684644949,NA,352.555,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-159,24.37129236573017,54.17789751953596,NA,352.555,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,Rural Remote
2020,SR-16,24.78439199557516,50.54484089007388,NA,352.555,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-160,24.324511409567304,53.20342641573654,NA,352.555,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-161,27.086173618300688,52.64998391740295,NA,352.555,331630,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,Rural Remote
2020,SR-162,24.3427480534952,53.5998751967778,NA,352.555,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,Rural Remote
2020,SR-163,25.054770064245297,67.8775815971976,NA,352.555,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,Rural Remote
2020,SR-164,24.858131468848836,25.720804016394606,NA,352.555,331190,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,Coastal
2020,SR-165,29.79391879281247,53.51662095275914,NA,352.555,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,Coastal
2020,SR-166,52.16393771184637,124.59988739345634,NA,352.555,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-167,24.248393243607374,51.68344178922437,NA,352.555,331680,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,Rural Remote
2020,SR-168,NA,NA,NA,NA,332570,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-169,52.16393771184637,124.59988739345634,NA,352.555,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-17,31.04273245309243,76.9229569854349,NA,352.555,331050,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-170,49.012169902568395,97.24095701379925,NA,352.555,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-171,33.67911684701677,62.11083762817149,NA,352.555,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-172,38.696572619874914,87.53589085390931,NA,352.555,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,Coastal
2020,SR-173,23.66402774035257,53.606218377274466,NA,352.555,331685,61,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,Rural Remote
2020,SR-174,23.57363741827516,53.28271617194479,NA,352.555,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,Coastal
2020,SR-175,19.272168143977535,35.12377620513112,NA,352.555,331200,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-176,24.322132716881047,25.157053849753936,NA,352.555,331210,2,Alaska Power & Telephone Company,"Thorne Bay, Kasaan",Prince of Wales Is._grid,Southeast,Coastal
2020,SR-177,24.1976477996341,50.66377552438626,NA,352.555,331690,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,Rural Remote
2020,SR-178,19.272961041539613,35.124569102693194,NA,352.555,331220,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-179,26.472470905248823,53.557851625987446,NA,352.555,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-18,24.7962854590064,62.69441023386421,NA,352.555,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,Rural Remote
2020,SR-180,NA,NA,NA,NA,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-181,23.675128306221723,61.84600984243594,NA,352.555,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-182,26.472470905248823,NA,NA,352.555,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-183,18.99386109968657,48.00915448653401,NA,352.555,332730,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,Rural Remote
2020,SR-184,27.864006126703636,43.694998851243064,NA,352.555,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,Rural Remote
2020,SR-185,26.819760037440968,34.06842954999929,NA,352.555,332860,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,Rural Remote
2020,SR-186,52.34392545843911,85.6329367049113,NA,352.555,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-187,18.436454113542567,18.437247011104645,NA,352.555,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,Rural Remote
2020,SR-188,24.53859375132958,57.50727438272041,NA,352.555,331730,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,Rural Remote
2020,SR-189,24.322132716881047,25.157053849753936,NA,352.555,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,Coastal
2020,SR-19,17.27010179971919,17.27010179971919,NA,352.555,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,Rural Remote
2020,SR-190,26.883984739969648,52.331239097445774,NA,352.555,332890,409,"White Mountain, City of",White Mountain,WhiteMountain_grid,Bering Straits,Rural Remote
2020,SR-191,19.022405411921543,38.55543685382422,NA,352.555,332900,53,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,Coastal
2020,SR-20,26.211607607323682,54.26273755867878,NA,352.555,332650,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,Coastal
2020,SR-20,26.211607607323682,NA,NA,352.555,332650,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,Coastal
2020,SR-21,29.644854051140957,54.80349369601905,NA,352.555,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-22,24.453753712186757,NA,NA,352.555,331260,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-23,23.102814845910565,95.14770744990142,NA,352.555,331770,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-24,38.63948399540497,59.46731715618839,NA,352.555,331750,291,"Atka, City of",Atka,Atka_grid,Aleutians,Rural Remote
2020,SR-25,20.86589224376338,62.79748691693494,NA,352.555,331780,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-26,22.077439718625463,22.07743971862546,NA,352.555,332360,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,Rural Remote
2020,SR-27,31.824529449305786,85.6329367049113,NA,352.555,331790,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-28,24.276937555842352,33.84879692530244,NA,352.555,331800,43,Alaska Village Electric Cooperative,"Bethel, Oscarville",Bethel_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-29,30.976129057877493,68.13368750975026,NA,352.555,331060,2,Alaska Power & Telephone Company,"Bettles, Evansville",Bettles_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-30,36.983913885776694,109.41986356738666,NA,352.555,331810,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-31,24.284866531463177,52.4160791365886,NA,352.555,331270,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,Rural Remote
2020,SR-32,26.0657144559005,45.10952810199827,NA,352.555,331820,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,Rural Remote
2020,SR-33,30.884152940675918,63.7061475230815,NA,352.555,331830,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-34,37.318516656975504,90.39032207740634,NA,352.555,331840,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2020,SR-35,29.508475670462765,52.331239097445774,NA,352.555,332310,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,Rural Remote
2020,SR-36,33.82500999843995,66.96019911786813,NA,352.555,331850,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,Coastal
2020,SR-37,26.88081314972132,50.271291231155416,NA,352.555,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,Rural Remote
